"","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver"
"268","BUSINESS",4.3,29313,20,"5,000,000+","Free",0,"Everyone","Business","July 30, 2018","1.12.0","4.0.3 and up"
"271","BUSINESS",4.1,1802,26,"100,000+","Free",0,"Everyone","Business","April 18, 2018","1.7.14","4.2 and up"
"272","BUSINESS",3.8,1383,51,"100,000+","Free",0,"Everyone","Business","July 12, 2018","3.24.1","5.0 and up"
"273","BUSINESS",4.3,23175,41,"1,000,000+","Free",0,"Everyone","Business","July 13, 2018","18.7","4.1 and up"
"274","BUSINESS",3.8,5868,20,"500,000+","Free",0,"Everyone","Business","July 3, 2018","3.19.005","4.1 and up"
"276","BUSINESS",4.1,5448,12,"500,000+","Free",0,"Everyone","Business","July 25, 2018","4.9.1","5.0 and up"
"277","BUSINESS",4.6,4159,48,"500,000+","Free",0,"Everyone","Business","July 20, 2018","6.1.2","4.0.3 and up"
"278","BUSINESS",4.3,20815,10,"1,000,000+","Free",0,"Everyone","Business","July 26, 2018","6.4.4","5.0 and up"
"279","BUSINESS",4.5,78662,22,"1,000,000+","Free",0,"Everyone","Business","February 13, 2018","3.7.5","4.4 and up"
"280","BUSINESS",4.1,7149,11,"1,000,000+","Free",0,"Everyone","Business","July 31, 2018","2.6.158","4.0 and up"
"281","BUSINESS",4.5,3079,8.5,"100,000+","Free",0,"Everyone","Business","August 2, 2018","5.20.7","4.1 and up"
"282","BUSINESS",4.6,5800,8.6,"100,000+","Free",0,"Everyone","Business","August 2, 2018","5.20.7","4.1 and up"
"284","BUSINESS",4.2,16422,28,"1,000,000+","Free",0,"Everyone","Business","August 1, 2018","10.46.2","4.1 and up"
"288","BUSINESS",4.7,286897,39,"10,000,000+","Free",0,"Everyone","Business","May 30, 2017","1.2.6","3.0 and up"
"289","BUSINESS",4.5,103755,14,"10,000,000+","Free",0,"Everyone","Business","July 11, 2018","3.9.2","4.1 and up"
"290","BUSINESS",4.2,46505,19,"1,000,000+","Free",0,"Everyone","Business","August 2, 2018","3.4.49","4.1 and up"
"291","BUSINESS",4.7,11442,6.8,"100,000+","Paid",4.99,"Everyone","Business","March 25, 2018","1.5.2","4.0 and up"
"292","BUSINESS",4.8,10295,39,"100,000+","Paid",4.99,"Everyone","Business","April 11, 2017","3.4.6","3.0 and up"
"294","BUSINESS",4.3,1002859,35,"100,000,000+","Free",0,"Everyone","Business","August 2, 2018","9.7.14188","4.1 and up"
"296","BUSINESS",4.5,413,29,"10,000+","Free",0,"Everyone","Business","July 25, 2018","2.0.19","5.0 and up"
"297","BUSINESS",4.3,23175,41,"1,000,000+","Free",0,"Everyone","Business","July 13, 2018","18.7","4.1 and up"
"300","COMICS",4.7,57106,27,"1,000,000+","Free",0,"Teen","Comics","July 23, 2018","2.11.3","4.1 and up"
"301","COMICS",4.7,2249,32,"500,000+","Free",0,"Everyone","Comics","November 16, 2017","1.08","4.0.3 and up"
"302","COMICS",4.8,516,12,"50,000+","Free",0,"Everyone","Comics;Creativity","August 3, 2018","1.0.6","4.4 and up"
"303","COMICS",3.9,834,15,"50,000+","Free",0,"Mature 17+","Comics","August 1, 2018","1.0.8","4.1 and up"
"304","COMICS",4.1,1010,11,"50,000+","Free",0,"Mature 17+","Comics","July 7, 2018","1.5","4.1 and up"
"305","COMICS",4.4,238970,28,"1,000,000+","Free",0,"Teen","Comics","July 9, 2018","3.4.3_world","5.0 and up"
"306","COMICS",4.6,302,2.2,"10,000+","Free",0,"Teen","Comics","July 3, 2018","1.0","4.0 and up"
"307","COMICS",4.5,438,3.4,"10,000+","Free",0,"Everyone","Comics","December 27, 2017","1.0","2.3 and up"
"308","COMICS",4.7,73,8.3,"10,000+","Free",0,"Everyone","Comics","July 23, 2018","1.9","4.0.3 and up"
"309","COMICS",4.4,39,4.3,"10,000+","Free",0,"Everyone 10+","Comics","July 3, 2018","1.1","4.2 and up"
"310","COMICS",4.5,144,4.7,"10,000+","Free",0,"Everyone","Comics","July 19, 2018","3.0","4.0.3 and up"
"311","COMICS",3.9,2181,10,"100,000+","Free",0,"Teen","Comics","March 5, 2018","1.2.12","4.0.3 and up"
"312","COMICS",3.2,93965,15,"5,000,000+","Free",0,"Teen","Comics","July 3, 2018","6.3.0","4.0.3 and up"
"313","COMICS",3.2,1446,7.1,"100,000+","Free",0,"Mature 17+","Comics","May 18, 2018","1.0","4.0.3 and up"
"314","COMICS",4.1,12088,21,"1,000,000+","Free",0,"Mature 17+","Comics","July 6, 2018","2.3.1","4.0.3 and up"
"315","COMICS",4.5,314,6.1,"100,000+","Free",0,"Everyone","Comics","May 23, 2018","3.1.0","4.1 and up"
"317","COMICS",4.2,15194,15,"1,000,000+","Free",0,"Teen","Comics","July 19, 2018","4.7.3","4.2 and up"
"318","COMICS",3.7,22551,11,"1,000,000+","Free",0,"Teen","Comics","July 24, 2018","3.16.0","4.4 and up"
"319","COMICS",4.5,29839,29,"1,000,000+","Free",0,"Teen","Comics","July 31, 2018","4.1.0","4.4 and up"
"320","COMICS",4.6,279,3.3,"100,000+","Free",0,"Everyone","Comics","December 18, 2017","1.6","4.0 and up"
"323","COMICS",4.7,1677,40,"100,000+","Free",0,"Everyone","Comics","May 26, 2018","1.7.7","4.1 and up"
"324","COMICS",4.4,757,10,"10,000+","Free",0,"Teen","Comics","May 24, 2018","1.0","4.1 and up"
"325","COMICS",3.5,115,9.1,"10,000+","Free",0,"Mature 17+","Comics","July 13, 2018","5.0.12","5.0 and up"
"326","COMICS",3.3,125,4.7,"5,000+","Free",0,"Teen","Comics","July 24, 2018","1.0.4","4.0.3 and up"
"327","COMICS",4.5,9952,38,"500,000+","Free",0,"Everyone 10+","Comics","July 31, 2018","4.3.0","4.1 and up"
"329","COMICS",4.2,21,6.7,"5,000+","Free",0,"Everyone","Comics","March 31, 2018","1.3","4.0 and up"
"330","COMICS",5,15,37,"1,000+","Free",0,"Everyone","Comics","June 26, 2018","2.0","4.0.3 and up"
"332","COMICS",4.7,3596,7.8,"10,000+","Free",0,"Teen","Comics","June 16, 2018","1.01","4.0.3 and up"
"333","COMICS",4.4,1006,19,"50,000+","Free",0,"Everyone","Comics","August 3, 2018","2.3.3","4.0.3 and up"
"334","COMICS",4.4,5968,5.7,"1,000,000+","Free",0,"Everyone","Comics","May 28, 2018","1.4","4.0 and up"
"335","COMICS",4.6,4895,35,"100,000+","Free",0,"Everyone","Comics","August 2, 2018","2.4.25","4.4 and up"
"338","COMMUNICATION",4.3,125257,17,"10,000,000+","Free",0,"Teen","Communication","June 6, 2018","1.8.9","4.1 and up"
"344","COMMUNICATION",4.3,158679,8.8,"5,000,000+","Free",0,"Everyone","Communication","August 3, 2018","2.4.1","4.4 and up"
"346","COMMUNICATION",4.3,4187998,16,"100,000,000+","Free",0,"Everyone","Communication","July 18, 2018","5.29.3","4.4 and up"
"347","COMMUNICATION",4.3,659395,11,"100,000,000+","Free",0,"Everyone","Communication","June 7, 2018","9.8.000000010492","4.0 and up"
"348","COMMUNICATION",4.3,4785892,11,"500,000,000+","Free",0,"Everyone","Communication","June 8, 2018","9.8.000000010501","4.0 and up"
"350","COMMUNICATION",4.3,30209,15,"5,000,000+","Free",0,"Everyone","Communication","July 28, 2018","1.3.4","4.1 and up"
"351","COMMUNICATION",4,36901,6.6,"5,000,000+","Free",0,"Everyone","Communication","July 4, 2018","11.8.6","4.0.3 - 7.1.1"
"353","COMMUNICATION",4.3,192948,6.6,"10,000,000+","Free",0,"Everyone","Communication","June 19, 2018","24.6.6","4.0.3 - 7.1.1"
"356","COMMUNICATION",3.9,13698,5.1,"10,000,000+","Free",0,"Everyone","Communication","July 2, 2018","3.2.0.100171","4.1 and up"
"358","COMMUNICATION",3.6,20769,18,"1,000,000+","Free",0,"Everyone","Communication","July 11, 2018","R6.0.3","4.1 and up"
"359","COMMUNICATION",4.4,36880,4,"1,000,000+","Free",0,"Everyone","Communication","July 6, 2018","5.2","5.0 and up"
"363","COMMUNICATION",4.4,615381,37,"10,000,000+","Free",0,"Mature 17+","Communication","August 2, 2018","6.7.9.1","4.0.3 and up"
"365","COMMUNICATION",4.2,33053,22,"5,000,000+","Free",0,"Everyone","Communication","July 31, 2018","1.60.0.31354-release","4.0.3 and up"
"367","COMMUNICATION",4.4,3648120,3.3,"100,000,000+","Free",0,"Teen","Communication","July 18, 2018","11.4.0","4.0 and up"
"368","COMMUNICATION",4.4,136662,32,"10,000,000+","Free",0,"Everyone","Communication","July 30, 2018","2.18.116","4.0.3 and up"
"369","COMMUNICATION",3.9,42370,37,"1,000,000+","Free",0,"Everyone","Communication","June 25, 2018","7.5.1","5.0 and up"
"375","COMMUNICATION",4.4,2939,17,"100,000+","Free",0,"Everyone","Communication","July 16, 2018","2.1","4.1 and up"
"378","COMMUNICATION",3.9,40751,35,"10,000,000+","Free",0,"Teen","Communication","November 4, 2016","2.2.7600","4.0.3 and up"
"379","COMMUNICATION",4.5,17712922,40,"500,000,000+","Free",0,"Teen","Communication","August 2, 2018","12.8.5.1121","4.0 and up"
"380","COMMUNICATION",3.7,25021,61,"5,000,000+","Free",0,"Everyone","Communication","June 26, 2018","9.9.0","4.3 and up"
"381","COMMUNICATION",4.3,27187,66,"5,000,000+","Free",0,"Everyone","Communication","July 28, 2018","42.0.0.2059","4.4 and up"
"384","COMMUNICATION",4.3,4785988,11,"500,000,000+","Free",0,"Everyone","Communication","June 8, 2018","9.8.000000010501","4.0 and up"
"385","COMMUNICATION",4,122498,0.077,"10,000,000+","Free",0,"Everyone","Communication","September 2, 2015","0.1.100944346","4.0.3 and up"
"388","COMMUNICATION",4.1,132014,25,"10,000,000+","Free",0,"Everyone","Communication","July 18, 2018","6.1","4.2 and up"
"389","COMMUNICATION",4.2,83239,14,"5,000,000+","Free",0,"Everyone","Communication","April 19, 2018","3.0.4","4.0 and up"
"396","COMMUNICATION",4.4,2876500,24,"100,000,000+","Free",0,"Everyone","Communication","August 1, 2018","7.73","4.0 and up"
"398","COMMUNICATION",4.1,28238,17,"1,000,000+","Free",0,"Everyone","Communication","August 2, 2018","4.98","2.3 and up"
"399","COMMUNICATION",4.3,335646,8.3,"10,000,000+","Free",0,"Everyone","Communication","July 26, 2018","7.21","2.3 and up"
"401","COMMUNICATION",4.5,349384,8.2,"10,000,000+","Free",0,"Everyone","Communication","July 24, 2018","3.47","4.0.3 and up"
"406","COMMUNICATION",4.3,37320,8.4,"1,000,000+","Free",0,"Everyone","Communication","July 30, 2018","6.5.1","4.0.3 and up"
"409","COMMUNICATION",4.4,36893,4,"1,000,000+","Free",0,"Everyone","Communication","July 6, 2018","5.2","5.0 and up"
"410","COMMUNICATION",4.2,15880,32,"1,000,000+","Free",0,"Everyone","Communication","August 3, 2018","5.65.0","4.0 and up"
"414","COMMUNICATION",4.6,2264916,6.1,"50,000,000+","Free",0,"Everyone","Communication","July 31, 2018","5.22.18.0006","4.0 and up"
"417","COMMUNICATION",4.2,42925,2.8,"1,000,000+","Free",0,"Everyone","Communication","August 27, 2017","6.1","2.3 and up"
"420","COMMUNICATION",4.4,3648480,3.3,"100,000,000+","Free",0,"Teen","Communication","July 18, 2018","11.4.0","4.0 and up"
"421","COMMUNICATION",4.5,17714850,40,"500,000,000+","Free",0,"Teen","Communication","August 2, 2018","12.8.5.1121","4.0 and up"
"422","COMMUNICATION",4.1,13100,2.2,"1,000,000+","Free",0,"Everyone","Communication","March 20, 2018","1.4.1.0","4.0.3 and up"
"424","COMMUNICATION",4.1,55098,4.3,"1,000,000+","Free",0,"Everyone","Communication","June 20, 2018","2.2","4.0 and up"
"425","COMMUNICATION",4.3,1133501,4.7,"10,000,000+","Free",0,"Everyone","Communication","April 1, 2016","6.4.0.4","4.0 and up"
"426","COMMUNICATION",4.1,12578,2.3,"500,000+","Free",0,"Everyone","Communication","July 10, 2017","4.5.1","4.0 and up"
"427","COMMUNICATION",4.2,10965,2.3,"500,000+","Free",0,"Everyone","Communication","February 2, 2015","2.0","3.0 and up"
"429","COMMUNICATION",4.2,190613,11,"10,000,000+","Free",0,"Everyone","Communication","July 31, 2018","5.85.1","4.0.3 and up"
"430","COMMUNICATION",4.2,125232,2.7,"10,000,000+","Free",0,"Everyone","Communication","March 5, 2017","196","2.1 and up"
"431","COMMUNICATION",4.2,83239,14,"5,000,000+","Free",0,"Everyone","Communication","April 19, 2018","3.0.4","4.0 and up"
"433","COMMUNICATION",4.3,72065,13,"1,000,000+","Free",0,"Everyone","Communication","April 18, 2018","3.0.7","4.0 and up"
"434","COMMUNICATION",4.4,27540,3.7,"1,000,000+","Free",0,"Everyone","Communication","January 5, 2018","1.26.001","4.0 and up"
"435","COMMUNICATION",4.2,104990,10,"5,000,000+","Free",0,"Everyone","Communication","May 15, 2018","3.5.0","4.0.3 and up"
"436","COMMUNICATION",4.4,177703,13,"10,000,000+","Free",0,"Mature 17+","Communication","July 25, 2018","8.1.2-6310","5.0 and up"
"437","COMMUNICATION",4.1,17529,10,"1,000,000+","Free",0,"Everyone","Communication","July 26, 2018","5.86","4.0.3 and up"
"438","COMMUNICATION",4.2,177263,13,"10,000,000+","Free",0,"Mature 17+","Communication","July 13, 2018","5.1.2-6310","5.0 and up"
"439","COMMUNICATION",4.8,237468,8.8,"1,000,000+","Free",0,"Everyone","Communication","July 26, 2018","2018.1.715","4.0 and up"
"440","COMMUNICATION",4.4,32254,5.5,"1,000,000+","Free",0,"Everyone","Communication","December 4, 2017","3.9.7","2.1 and up"
"441","COMMUNICATION",4.4,483565,20,"10,000,000+","Free",0,"Everyone","Communication","July 29, 2018","1.286","4.1 and up"
"442","COMMUNICATION",4.4,552441,29,"10,000,000+","Free",0,"Everyone","Communication","August 1, 2018","6.19.1","4.1 and up"
"445","COMMUNICATION",4.4,93825,11,"5,000,000+","Free",0,"Everyone","Communication","July 5, 2018","2.17.3","4.1 and up"
"447","COMMUNICATION",4.2,15287,17,"1,000,000+","Free",0,"Everyone","Communication","January 24, 2018","2.2.245","4.0.3 and up"
"448","COMMUNICATION",4.5,205739,17,"5,000,000+","Free",0,"Everyone","Communication","July 26, 2018","4.5.4","4.1 and up"
"451","COMMUNICATION",4,9498,0.115,"1,000,000+","Free",0,"Everyone","Communication","June 7, 2016","5.28.0","2.3 and up"
"453","COMMUNICATION",4.3,4188142,16,"100,000,000+","Free",0,"Everyone","Communication","July 18, 2018","5.29.3","4.4 and up"
"454","COMMUNICATION",4.2,88427,5.1,"5,000,000+","Free",0,"Everyone","Communication","January 6, 2018","5.403","4.0.3 and up"
"456","COMMUNICATION",4.6,183374,44,"1,000,000+","Free",0,"Everyone","Communication","August 1, 2018","1.9.4.74","4.1 and up"
"457","COMMUNICATION",4.1,20901,7.3,"1,000,000+","Free",0,"Everyone","Communication","April 3, 2018","5.0.9","4.1 and up"
"458","COMMUNICATION",4,122595,30,"1,000,000+","Free",0,"Everyone","Communication","July 19, 2018","9.8.376","5.0 and up"
"459","COMMUNICATION",4.2,124346,0.679,"10,000,000+","Free",0,"Everyone","Communication","July 6, 2014","2.8","2.0 and up"
"461","COMMUNICATION",4.1,255,1.6,"10,000+","Free",0,"Everyone","Communication","April 11, 2017","2.3","2.2 and up"
"462","COMMUNICATION",4.3,41420,19,"5,000,000+","Free",0,"Everyone","Communication","June 21, 2018","3.2.0","4.0 and up"
"466","COMMUNICATION",4.3,4785988,11,"500,000,000+","Free",0,"Everyone","Communication","June 8, 2018","9.8.000000010501","4.0 and up"
"471","COMMUNICATION",4.1,29208,23,"1,000,000+","Free",0,"Everyone","Communication","September 28, 2016","2.9.8","2.3.3 and up"
"472","COMMUNICATION",4.6,191032,26,"5,000,000+","Free",0,"Everyone","Communication","August 4, 2018","7.2.29","4.0.3 and up"
"478","DATING",2.6,57,6.2,"1,000+","Paid",6.99,"Everyone","Dating","October 25, 2017","1.1.6","4.0 and up"
"482","DATING",3.5,2,17,"100+","Paid",7.99,"Mature 17+","Dating","January 21, 2017","1.0.1","4.0 and up"
"484","DATING",4.1,285726,15,"10,000,000+","Free",0,"Mature 17+","Dating","July 30, 2018","11.10.1","4.1 and up"
"486","DATING",4.1,2556,56,"100,000+","Free",0,"Mature 17+","Dating","August 1, 2018","2.5.2","4.1 and up"
"487","DATING",4.2,7779,12,"500,000+","Free",0,"Mature 17+","Dating","August 3, 2018","6.1.3","5.0 and up"
"488","DATING",4.5,61637,11,"5,000,000+","Free",0,"Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up"
"489","DATING",4.4,12632,29,"1,000,000+","Free",0,"Mature 17+","Dating","July 27, 2018","3.5.0.1","4.1 and up"
"491","DATING",4,48845,40,"1,000,000+","Free",0,"Mature 17+","Dating","August 1, 2018","4.19.0.2320","4.4 and up"
"493","DATING",3.1,31320,53,"5,000,000+","Free",0,"Mature 17+","Dating","July 30, 2018","6.6.5","4.1 and up"
"494","DATING",4.4,172460,3.1,"5,000,000+","Free",0,"Mature 17+","Dating","August 4, 2018","1.639","4.0 and up"
"495","DATING",4.2,4195,24,"100,000+","Free",0,"Mature 17+","Dating","July 25, 2018","1.6.1","4.4 and up"
"496","DATING",4.1,11633,23,"500,000+","Free",0,"Mature 17+","Dating","July 24, 2018","2.5.1","4.1 and up"
"497","DATING",3.9,10212,5,"1,000,000+","Free",0,"Mature 17+","Dating","July 25, 2018","1.9.7","4.4 and up"
"498","DATING",4.3,37053,44,"1,000,000+","Free",0,"Mature 17+","Dating","August 3, 2018","4.4B","4.1 and up"
"499","DATING",4.4,667,27,"10,000+","Free",0,"Mature 17+","Dating","August 3, 2018","1.308.us","4.1 and up"
"500","DATING",3.5,13202,6.1,"1,000,000+","Free",0,"Mature 17+","Dating","July 7, 2018","2.4.1","4.1 and up"
"502","DATING",3.3,1157,21,"100,000+","Free",0,"Mature 17+","Dating","January 27, 2017","5.0.1","4.2 and up"
"503","DATING",4.5,212626,11,"10,000,000+","Free",0,"Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up"
"504","DATING",4.4,222888,21,"1,000,000+","Free",0,"Mature 17+","Dating","July 17, 2018","2.45","4.1 and up"
"505","DATING",4.1,2067,24,"100,000+","Free",0,"Mature 17+","Dating","July 25, 2018","1.6.1","4.4 and up"
"506","DATING",3.9,1643,31,"500,000+","Free",0,"Mature 17+","Dating","July 3, 2018","4.5.5","4.1 and up"
"507","DATING",3.9,105,27,"5,000+","Free",0,"Mature 17+","Dating","June 19, 2018","1.0.4","4.4 and up"
"508","DATING",3.6,3414,6.2,"500,000+","Free",0,"Mature 17+","Dating","June 6, 2018","1.2.1","4.1 and up"
"510","DATING",3.6,11806,12,"1,000,000+","Free",0,"Mature 17+","Dating","June 26, 2018","4.0.18","4.0.3 and up"
"511","DATING",3.4,1999,8,"100,000+","Free",0,"Mature 17+","Dating","February 3, 2017","1.6.5","4.2 and up"
"512","DATING",4.2,22544,5.9,"1,000,000+","Free",0,"Mature 17+","Dating","July 27, 2018","1.31.4","4.0.3 and up"
"513","DATING",4.1,97684,7.9,"1,000,000+","Free",0,"Mature 17+","Dating","July 10, 2018","1.230","4.0.3 and up"
"514","DATING",3.4,2519,5,"100,000+","Free",0,"Mature 17+","Dating","July 25, 2018","1.9.7","4.4 and up"
"515","DATING",3,1146,1.4,"100,000+","Free",0,"Mature 17+","Dating","February 25, 2016","2.2","4.0 and up"
"516","DATING",4.6,13046,13,"500,000+","Free",0,"Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up"
"517","DATING",4.1,17268,40,"500,000+","Free",0,"Mature 17+","Dating","June 25, 2018","4.1.2","4.0.3 and up"
"518","DATING",3.9,8722,13,"500,000+","Free",0,"Mature 17+","Dating","June 20, 2018","15.8","4.1 and up"
"519","DATING",1.9,953,19,"100,000+","Free",0,"Mature 17+","Dating","July 18, 2018","6.3.7","5.0 and up"
"520","DATING",3.5,2593,5,"500,000+","Free",0,"Mature 17+","Dating","July 25, 2018","1.9.7","4.4 and up"
"521","DATING",2.5,5377,19,"500,000+","Free",0,"Mature 17+","Dating","July 31, 2018","4.8.5","4.0.3 and up"
"522","DATING",3.9,852,27,"100,000+","Free",0,"Mature 17+","Dating","July 30, 2018","6.4.6","4.1 and up"
"523","DATING",3.4,212,3,"50,000+","Free",0,"Mature 17+","Dating","June 13, 2018","2.3.0.1781","5.0 and up"
"524","DATING",3.5,1972,13,"1,000,000+","Free",0,"Mature 17+","Dating","May 12, 2018","4.3","4.1 and up"
"525","DATING",4.4,35206,7.2,"1,000,000+","Free",0,"Everyone","Dating","May 21, 2018","2.9.6","4.0 and up"
"526","DATING",3.8,5164,25,"100,000+","Free",0,"Mature 17+","Dating","July 24, 2018","3.8.75a","4.0.3 and up"
"528","DATING",2.5,277,5.7,"100,000+","Free",0,"Mature 17+","Dating","December 4, 2017","3.0.0","4.1 and up"
"529","DATING",2.8,80,5.5,"10,000+","Free",0,"Teen","Dating","November 6, 2017","1.0","4.0.3 and up"
"531","DATING",4.2,40035,6.5,"1,000,000+","Free",0,"Mature 17+","Dating","July 27, 2018","1.31.3","4.0.3 and up"
"532","DATING",3.5,1093,5.8,"100,000+","Free",0,"Mature 17+","Dating","January 28, 2017","1.6.6","4.2 and up"
"534","DATING",3.3,1601,3.8,"500,000+","Free",0,"Mature 17+","Dating","February 1, 2017","1.5","4.1 and up"
"535","DATING",4.1,2212,41,"100,000+","Free",0,"Mature 17+","Dating","June 20, 2018","2.0.5","4.0.3 and up"
"536","DATING",4.2,57081,7.9,"1,000,000+","Free",0,"Mature 17+","Dating","July 27, 2018","1.31.3","4.0.3 and up"
"537","DATING",3.5,241,2.8,"50,000+","Free",0,"Mature 17+","Dating","June 1, 2018","2.2.0.1748","5.0 and up"
"538","DATING",4.2,63986,20,"5,000,000+","Free",0,"Mature 17+","Dating","May 31, 2018","3.0.15","4.0 and up"
"539","DATING",4.4,7888,15,"500,000+","Free",0,"Mature 17+","Dating","April 29, 2018","2.4.0","4.1 and up"
"540","DATING",4.1,535,28,"100,000+","Free",0,"Mature 17+","Dating","March 29, 2018","2.0.0","4.1 and up"
"541","DATING",4.2,5084,9.6,"100,000+","Free",0,"Mature 17+","Dating","August 3, 2018","1.55","4.1 and up"
"542","DATING",4.3,2430,13,"500,000+","Free",0,"Mature 17+","Dating","July 26, 2018","12.0.4","4.1 and up"
"543","DATING",4.1,285726,15,"10,000,000+","Free",0,"Mature 17+","Dating","July 30, 2018","11.10.1","4.1 and up"
"544","DATING",4,48845,40,"1,000,000+","Free",0,"Mature 17+","Dating","August 1, 2018","4.19.0.2320","4.4 and up"
"545","DATING",4.1,2556,56,"100,000+","Free",0,"Mature 17+","Dating","August 1, 2018","2.5.2","4.1 and up"
"546","DATING",4.2,7779,12,"500,000+","Free",0,"Mature 17+","Dating","August 3, 2018","6.1.3","5.0 and up"
"547","DATING",3,837,9.4,"100,000+","Free",0,"Mature 17+","Dating","July 16, 2018","1.15.0","4.4 and up"
"548","DATING",4.4,12632,29,"1,000,000+","Free",0,"Mature 17+","Dating","July 27, 2018","3.5.0.1","4.1 and up"
"549","DATING",4.5,61637,11,"5,000,000+","Free",0,"Mature 17+","Dating","July 31, 2018","4.17.2","4.1 and up"
"550","DATING",2.5,5377,19,"500,000+","Free",0,"Mature 17+","Dating","July 31, 2018","4.8.5","4.0.3 and up"
"551","DATING",4.1,11633,23,"500,000+","Free",0,"Mature 17+","Dating","July 24, 2018","2.5.1","4.1 and up"
"553","DATING",4,738,27,"10,000+","Free",0,"Mature 17+","Dating","August 1, 2018","6.4.1","4.1 and up"
"555","DATING",1.9,953,19,"100,000+","Free",0,"Mature 17+","Dating","July 18, 2018","6.3.7","5.0 and up"
"556","DATING",3.3,4631,45,"100,000+","Free",0,"Mature 17+","Dating","August 4, 2018","5.2.14","5.0 and up"
"557","DATING",4.4,222888,21,"1,000,000+","Free",0,"Mature 17+","Dating","July 17, 2018","2.45","4.1 and up"
"558","DATING",4.1,17268,40,"500,000+","Free",0,"Mature 17+","Dating","June 25, 2018","4.1.2","4.0.3 and up"
